id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
938308766860116253,Rental unit in Praha 5 · ★4.86 · 3 bedrooms · 6 beds · 1 bath,955586,Eric,,Praha 5,50.07906,14.40421,Entire home/apt,2599,1,7,2023-11-25,1.44,8,5,7,
938323460201012560,Rental unit in Praha 3 · ★4.94 · 1 bedroom · 4 beds · 1 bath,463230192,Lan Phuong,,Praha 3,50.08989241586195,14.4719836771127,Entire home/apt,2376,1,17,2023-12-17,3.72,1,0,17,
938323863486579280,Rental unit in Praha 2 · ★5.0 · 1 bedroom · 1 bed · 1 bath,199610462,Jessica,,Praha 2,50.077337,14.4217094,Private room,,2,3,2023-08-16,0.63,65,0,3,
938324001070443910,Rental unit in Praha 2 · 1 bedroom · 1 bed · 1 bath,199610462,Jessica,,Praha 2,50.077337,14.4217094,Private room,,2,0,,,65,0,0,
938329252486002706,Rental unit in Praha 14 · ★5.0 · 1 bedroom · 1 bed · 1 bath,526491692,Michael,,Praha 14,50.087377889756425,14.558651650926189,Entire home/apt,957,2,6,2023-12-10,1.31,1,75,6,
938335561777485344,Rental unit in Praha 2 · ★4.75 · 1 bedroom · 1 bed · 1 bath,199610462,Jessica,,Praha 2,50.077337,14.4217094,Private room,,2,4,2023-08-19,0.86,65,0,4,
938339980863975436,Rental unit in Praha 2 · ★3.67 · 1 bedroom · 1 bed · 1 bath,199610462,Jessica,,Praha 2,50.077337,14.4217094,Private room,,2,3,2023-08-09,0.63,65,0,3,
938356774884847487,Rental unit in Praha 2 · 3 bedrooms · 3 beds · 3 baths,138569313,Lubor,,Praha 2,50.075053940383576,14.438203935218903,Entire home/apt,4799,1,1,2023-10-23,0.51,4,335,1,
938369411895716966,Rental unit in Praha 2 · ★4.67 · 1 bedroom · 1 bed · 1 bath,199610462,Jessica,,Praha 2,50.077337,14.4217094,Private room,,2,3,2023-08-12,0.62,65,0,3,
938374887968150666,Rental unit in Praha 2 · ★3.80 · 1 bedroom · 1 bed · 1 bath,199610462,Jessica,,Praha 2,50.077337,14.4217094,Private room,,2,5,2023-08-19,0.99,65,0,5,
938379514786792826,Rental unit in Praha 2 · ★4.67 · 1 bedroom · 1 bed · 1 bath,199610462,Jessica,,Praha 2,50.077337,14.4217094,Private room,,2,3,2023-08-23,0.62,65,0,3,
938439348971916225,Rental unit in Praha · ★5.0 · 1 bedroom · 1 bed · 1 bath,526533568,Adriana,,Zličín,50.05623939318732,14.285585751411249,Entire home/apt,2659,3,3,2023-11-04,1.10,1,84,3,
938830579788666445,Rental unit in Praha 8 · ★4.50 · 3 bedrooms · 5 beds · 1 bath,526458236,Serhii,,Praha 8,50.09369,14.44952,Entire home/apt,4894,2,3,2023-11-30,1.58,11,0,3,
938844932029397972,Rental unit in Praha 1 · ★5.0 · 1 bedroom · 4 beds · 1 bath,507505910,Hana,,Praha 1,50.07830800000001,14.417396,Entire home/apt,3520,1,3,2023-11-01,0.73,12,43,3,
938929230416254020,Rental unit in Praha 2 · 1 bedroom · 2 beds · 1 bath,40812919,Matěj,,Praha 2,50.07877,14.44196,Entire home/apt,2300,1,0,,,1,259,0,
938938695273877895,Rental unit in Praha 1 · 1 bedroom · 2 beds · 1 bath,78765288,Carmen And EasyBNB Team,,Praha 1,50.09092279999999,14.4308248,Entire home/apt,2855,2,2,2023-10-09,0.43,25,161,2,
939025392897646996,Rental unit in Praha 1 · ★4.75 · 3 bedrooms · 3 beds · 1.5 baths,526458236,Serhii,,Praha 1,50.07957610673263,14.422916439794859,Entire home/apt,5714,2,4,2023-11-03,0.82,11,322,4,
939074932670213405,Rental unit in Praha 2 · ★4.94 · 1 bedroom · 2 beds · 2 baths,526097230,Illya,,Praha 2,50.07656,14.41648,Entire home/apt,2959,2,33,2023-12-10,6.56,9,81,33,
939127098679449849,Rental unit in Praha 1 · ★4.81 · 3 bedrooms · 4 beds · 3 baths,5463516,Zuzana & Seven Keys Team,,Praha 1,50.0925,14.43026,Entire home/apt,5661,2,26,2023-12-11,5.42,86,121,26,
939225507958814308,Rental unit in Praha 1 · ★4.94 · 1 bedroom · 2 beds · 1 bath,502645280,Nataliya,,Praha 1,50.080465249229405,14.430066235363482,Entire home/apt,2631,2,31,2023-12-17,6.12,6,58,31,
939266485450938968,Rental unit in Praha 2 · ★4.93 · 1 bedroom · 2 beds · 1 bath,526097230,Illya,,Praha 2,50.07593510948489,14.414967807698487,Entire home/apt,2400,2,29,2023-12-08,5.84,9,0,29,
939569209375347696,Rental unit in Praha 8 · 4 bedrooms · 5 beds · 2.5 baths,526458236,Serhii,,Praha 3,50.09126,14.45671,Entire home/apt,6240,1,0,,,11,333,0,
939570146838509203,Rental unit in Praha 8 · ★5.0 · 1 bedroom · 1 bed · 1 bath,506445259,Kate,,Praha 8,50.09685346764801,14.467117600142956,Entire home/apt,2416,2,5,2023-08-22,1.03,1,143,5,
939580621825000782,Rental unit in Praha 2 · ★5.0 · 1 bedroom · 1 bed · 1 bath,414058715,Aparthotel,,Praha 2,50.0776382,14.4335233,Entire home/apt,2779,1,2,2023-08-17,0.44,17,0,2,
939589518609202155,Rental unit in Praha 2 · ★4.50 · 1 bedroom · 1 bed · 1 bath,414058715,Aparthotel,,Praha 2,50.07645208002002,14.43312031399747,Entire home/apt,2315,1,4,2023-10-01,0.83,17,61,4,
939591623311376030,Rental unit in Praha 1 · 3 bedrooms · 5 beds · 1 bath,526458236,Serhii,,Praha 1,50.09170321986331,14.429214887386028,Entire home/apt,5569,2,2,2023-10-28,0.64,11,333,2,
939597539365798455,Rental unit in Praha 2 · 1 bedroom · 1 bed · 1 bath,414058715,Aparthotel,,Praha 2,50.0776382,14.4335233,Entire home/apt,2893,1,2,2023-08-21,0.44,17,119,2,
939605104159103533,Rental unit in Praha 1 · ★5.0 · 3 bedrooms · 4 beds · 2 baths,14728465,Robin,,Praha 1,50.0892349,14.4258312,Entire home/apt,6426,2,3,2023-11-28,1.70,6,351,3,
939611718216021914,Rental unit in Praha 2 · ★5.0 · 2 bedrooms · 2 beds · 2 baths,47635986,Pavla-David-Dominik,,Praha 2,50.0662104,14.4191553,Entire home/apt,4939,2,17,2023-10-18,3.40,14,0,17,
939617577516103580,Rental unit in Praha 2 · ★4.33 · 3 bedrooms · 4 beds · 1 bath,523430409,Yurii,,Praha 2,50.07717381367792,14.421976762987986,Entire home/apt,5093,1,3,2023-10-07,0.76,11,319,3,
939622676503935919,Rental unit in Praha 8 · 3 bedrooms · 5 beds · 1 bath,526458236,Serhii,,Praha 8,50.092910907607624,14.451323609989497,Entire home/apt,5585,2,1,2023-09-22,0.33,11,325,1,
939626714760724428,Rental unit in Praha 1 · ★4.86 · 1 bedroom · 1 bed · 1 bath,526847811,Fabio,,Praha 1,50.08951709999999,14.4235734,Entire home/apt,3286,2,22,2023-12-11,5.74,2,196,22,
939830137137449882,Rental unit in Praha 1 · 1 bedroom · 1 bed · 1 bath,526910163,Adorable,,Praha 1,50.07829523965329,14.426336412638664,Entire home/apt,1800,3,1,2023-08-07,0.22,1,265,1,
939883906763696513,Rental unit in Praha 1 · ★4.80 · Studio · 1 bed · 1 bath,4956967,Geoffrey,,Praha 1,50.07892182886481,14.422140000729893,Entire home/apt,2786,2,8,2023-12-17,3.04,1,0,8,
939887695682639290,Rental unit in Praha 18 · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,6145656,Lounes,,Praha 18,50.13747,14.50835,Private room,693,1,4,2023-10-11,0.94,2,250,4,
939953348036549987,Rental unit in Praha 10 · ★4.75 · 1 bedroom · 2 beds · 1.5 baths,526951672,Michaela,,Praha 10,50.0673207,14.4556465,Entire home/apt,1257,2,8,2023-12-11,2.73,2,78,8,
940194240447353901,Rental unit in Praha 6 · ★5.0 · 1 bedroom · 1 bed · 1 bath,363654067,Hana,,Praha 6,50.09887,14.39817,Entire home/apt,2302,2,7,2023-12-11,3.62,1,38,7,
940224586400528572,Condo in Praha 4 · ★4.75 · 2 bedrooms · 4 beds · 1.5 baths,41791881,Alena,,Praha 4,50.0594285958554,14.41991675645113,Entire home/apt,4449,2,8,2023-12-17,2.53,1,214,8,
940321139207878960,Rental unit in Praha 1 · ★4.89 · 1 bedroom · 2 beds · 1 bath,105741472,Holiday,,Praha 1,50.087445228662915,14.408948826547395,Entire home/apt,3559,1,9,2023-11-25,2.11,52,125,9,
940347364016935753,Rental unit in Praha 6 · ★4.88 · 1 bedroom · 1 bed · 1 bath,229564817,Kamila,,Praha 6,50.08386757692363,14.370468131365467,Entire home/apt,1829,2,8,2023-12-17,1.79,2,344,8,
940400328849771664,Rental unit in Praha 3 · ★5.0 · 1 bedroom · 1 bed · 1 bath,524615702,Ivo,,Praha 3,50.08357659582003,14.446996339987251,Private room,1097,3,5,2023-08-18,1.03,5,363,5,
940412068097592872,Rental unit in Praha 3 · ★4.80 · 1 bedroom · 2 beds · 1 bath,524615702,Ivo,,Praha 3,50.08204,14.44748,Private room,1084,3,5,2023-12-10,1.01,5,361,5,
940670139052801591,Rental unit in Praha 1 · ★4.84 · 2 bedrooms · 2 beds · 1.5 baths,517395530,Daniil,,Praha 1,50.0783918,14.4279586,Entire home/apt,5429,1,24,2023-12-03,5.67,3,0,24,
941023064123279925,Rental unit in Praha 1 · 1 bedroom · 1 bed · 1 bath,310835509,Travelnest,,Praha 1,50.08842923762136,14.400305456984785,Entire home/apt,4392,1,1,2023-10-28,0.56,12,361,1,
941078489349153815,Rental unit in Praha 2 · 3 bedrooms · 3 beds · 3 baths,16765151,Jan,,Praha 2,50.06865858158251,14.435518173447473,Entire home/apt,,5,0,,,1,74,0,
941195474543119188,Rental unit in Praha 1 · ★4.69 · 1 bedroom · 3 beds · 1.5 baths,526117934,Thanh Nam,,Praha 1,50.08477214193864,14.429374225437641,Entire home/apt,2736,2,13,2023-12-01,2.67,2,302,13,
941303714542102945,Rental unit in Praha 1 · ★4.88 · 1 bedroom · 4 beds · 1 bath,526117934,Thanh Nam,,Praha 1,50.08462753168176,14.429191813491812,Entire home/apt,2363,1,8,2023-12-16,1.76,2,326,8,
941657041441879427,Rental unit in Praha 8 · ★5.0 · 1 bedroom · 2 beds · 1 bath,78765288,Carmen And EasyBNB Team,,Praha 8,50.0921246,14.4556997,Entire home/apt,2750,2,4,2023-08-24,0.92,25,176,4,
941771755401435684,Home in Praha 2 · ★4.75 · 1 bedroom · 2 beds · 1 private bath,45016222,Martin,,Praha 2,50.07260638335642,14.431146536712552,Private room,613,20,8,2023-11-21,1.66,4,64,8,
941864479459118097,Rental unit in Praha 2 · ★5.0 · 1 bedroom · 1 bed · 1 bath,337747647,Sophie,,Praha 2,50.07787535486146,14.419318839400638,Private room,2143,2,15,2023-12-03,3.21,1,0,15,
941889302970219744,Rental unit in Praha 8 · ★4.83 · 1 bedroom · 1 bed · 1 bath,178393160,Anton,,Praha 8,50.093931,14.4484786,Entire home/apt,2089,2,12,2023-10-30,2.63,14,210,12,
941974814101850856,Rental unit in Praha 3 · 1 bedroom · 4 beds · 1 bath,357955866,Krejcarek,,Praha 3,50.08776,14.48169,Entire home/apt,4296,2,0,,,2,355,0,
941988914376980324,Rental unit in Praha 1 · ★4.63 · 1 bedroom · 1 bed · 1 bath,38100935,Prague,,Praha 1,50.09045104700016,14.432098694507095,Entire home/apt,1850,2,16,2023-11-24,3.33,5,73,16,
942023185373412416,Rental unit in Praha 8 · ★5.0 · 1 bedroom · 1 bed · 1 bath,178393160,Anton,,Praha 8,50.093931,14.4484786,Entire home/apt,2089,2,17,2023-10-31,3.75,14,191,17,
942028283399459964,Rental unit in Praha 8 · 1 bedroom · 2 beds · 1 bath,178393160,Anton,,Praha 8,50.093931,14.4484786,Entire home/apt,3333,2,2,2023-08-07,0.44,14,206,2,
942032298184419858,Rental unit in Praha 8 · ★4.75 · 1 bedroom · 1 bed · 1 bath,178393160,Anton,,Praha 8,50.093931,14.4484786,Entire home/apt,2089,2,4,2023-08-31,0.86,14,162,4,
942039395742793981,Rental unit in Praha 8 · 1 bedroom · 2 beds · 1 bath,178393160,Anton,,Praha 8,50.093931,14.4484786,Entire home/apt,3333,2,2,2023-08-10,0.44,14,195,2,
942043031287661026,Rental unit in Praha 8 · 1 bedroom · 2 beds · 1 bath,178393160,Anton,,Praha 8,50.093931,14.4484786,Entire home/apt,3333,2,0,,,14,193,0,
942046787214727949,Rental unit in Praha 8 · ★4.79 · 1 bedroom · 1 bed · 1 bath,178393160,Anton,,Praha 8,50.093931,14.4484786,Entire home/apt,1985,2,33,2023-10-30,7.12,14,190,33,
942154421351660199,Serviced apartment in Praha 2 · ★4.73 · 2 bedrooms · 6 beds · 2 baths,527501880,Marina,,Praha 2,50.07625283561996,14.424075856804848,Entire home/apt,3700,1,10,2023-12-10,2.68,1,0,10,
942565772910836717,Rental unit in Praha 1 · 2 bedrooms · 2 beds · 1.5 baths,39930262,Kateřina,,Praha 1,50.0778595,14.4148583,Entire home/apt,4904,3,2,2023-12-11,0.44,27,13,2,
942659722581597192,Rental unit in Praha 2 · ★4.83 · 1 bedroom · 1 bed · 1 bath,78305,Tereza,,Praha 2,50.0670744,14.4177626,Entire home/apt,2200,3,5,2023-10-08,1.13,1,0,5,
942662088853491471,Rental unit in Praha 2 · ★4.29 · 1 bedroom · 2 beds · 1 private bath,45016222,Martin,,Praha 2,50.07126286558862,14.43116159490312,Private room,809,3,7,2023-08-29,1.47,4,54,7,
942676944708772240,Rental unit in Praha 1 · ★4.85 · 4 bedrooms · 12 beds · 1 bath,383698,Viktor,,Praha 1,50.09113,14.43594,Entire home/apt,4743,1,13,2023-11-26,2.79,33,338,13,
942829459067167506,Rental unit in Praha · 1 bedroom · 1 bed · 1 bath,527691070,Daniel,,Praha 1,50.08106616061685,14.424915723502638,Entire home/apt,3300,2,1,2023-08-06,0.22,1,78,1,
943068449721417772,Rental unit in Praha 1 · ★5.0 · 1 bedroom · 1 bed · 1 bath,32766175,_iFlat Team,,Praha 1,50.082366,14.4315265,Entire home/apt,2378,1,21,2023-12-12,5.89,13,50,21,
943212578008910099,Home in Praha 21 · ★4.85 · 1 bedroom · 1 bed · 1 bath,527782634,Paws,,Praha 21,50.07621,14.64991,Private room,1000,1,26,2023-11-17,5.42,1,72,26,
943285487535035726,Serviced apartment in Praha 1 · ★4.67 · 2 bedrooms · 4 beds · 1.5 baths,65760645,Prague Days,,Praha 1,50.09139964576407,14.431741867802382,Entire home/apt,3782,1,6,2023-10-14,1.26,43,291,6,
943298635027103338,Rental unit in Praha 2 · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,18389205,Ales,,Praha 2,50.0768689,14.4429051,Entire home/apt,2700,3,10,2023-12-05,2.33,1,0,10,
943304240032366583,Serviced apartment in Praha 1 · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,39930262,Kateřina,,Praha 1,50.08232722086695,14.425287420415254,Entire home/apt,,3,3,2023-08-26,0.63,27,0,3,
943312331567300565,Rental unit in Praha 9 · ★4.94 · Studio · 1 bed · 1 bath,123283937,Barbora,,Praha 9,50.109,14.524,Entire home/apt,3357,1,17,2023-12-18,3.54,1,0,17,
943400285420632907,Rental unit in Praha 10 · ★4.29 · 1 bedroom · 1 bed · 1 bath,88129706,Luka,,Praha 10,50.06890206165535,14.457398488439097,Entire home/apt,1851,2,7,2023-11-25,1.52,1,328,7,
943457804799779680,Rental unit in Praha · 3 bedrooms · 6 beds · 1 bath,445838879,Helena,,Zbraslav,49.999799112576575,14.396244920790195,Entire home/apt,2400,1,2,2023-10-29,0.63,16,88,2,
943741579844754947,Serviced apartment in Praha 1 · ★4.75 · 4 bedrooms · 6 beds · 2 baths,291003728,Linh,,Praha 1,50.0816955,14.4225363,Entire home/apt,11314,2,8,2023-12-03,1.76,9,68,8,
943829475060174527,Rental unit in Praha 1 · ★5.0 · 4 bedrooms · 10 beds · 2 baths,316097565,Taewook,,Praha 1,50.09192712248984,14.418417681226291,Entire home/apt,3720,2,28,2023-12-20,6.22,2,0,28,
943882051554127537,Home in Praha-Březiněves · 2 bedrooms · 4 beds · 1 bath,36322715,Ian,,Březiněves,50.169926654068924,14.48596607056292,Private room,897,1,0,,,2,166,0,
944024198172160756,Rental unit in Praha 7 · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,124222732,Sylvia,,Praha 7,50.1073935,14.4555838,Entire home/apt,3686,1,16,2023-12-17,5.05,1,124,16,
944072719210647645,Rental unit in Praha 1 · ★4.46 · 1 bedroom · 2 beds · 1 bath,246823842,Olinn,,Praha 1,50.08199159999999,14.4159313,Entire home/apt,2440,2,13,2023-11-19,2.81,31,63,13,
944089576847133126,Rental unit in Praha 1 · ★4.0 · 1 bedroom · 1 bed · 1 bath,492401433,Central Prague,,Praha 1,50.089089980924506,14.43445558771349,Private room,,1,4,2023-08-21,0.83,7,0,4,
944194904014039278,Rental unit in Praha 4 · 1 bedroom · 1 bed · 1 bath,523351501,Petro,,Praha 4,50.04720795697575,14.463606642932858,Entire home/apt,1500,1,2,2023-08-02,0.42,1,263,2,
944207526907898496,Rental unit in Praha 7 · 3 bedrooms · 2 beds · 2.5 baths,5954924,Christopher,,Praha 7,50.1046983,14.4583624,Entire home/apt,,10,0,,,1,180,0,
944211961494469766,Rental unit in Praha 1 · ★4.92 · 2 bedrooms · 1 bed · 1.5 baths,356948218,Michael,,Praha 1,50.0872076,14.4064904,Entire home/apt,4236,1,36,2023-12-14,7.94,8,326,36,
944215335563797046,Rental unit in Praha 1 · ★4.67 · 1 bedroom · 2 beds · 1 bath,44820103,Andreas,,Praha 2,50.08555,14.43737,Entire home/apt,2039,1,12,2023-12-16,2.61,17,360,12,
944231319281233706,Home in Praha-Dolní Chabry · ★5.0 · 1 bedroom · 1 bed · 1 bath,528077501,Sándor,,Dolní Chabry,50.1452931,14.4392755,Private room,1500,1,4,2023-08-09,0.86,2,54,4,
944252980559836930,Rental unit in Praha 1 · ★4.73 · 1 bedroom · 2 beds · 1 bath,44820103,Andreas,,Praha 1,50.08602062410226,14.43547569226571,Entire home/apt,2013,1,11,2023-12-10,2.39,17,360,11,
944261684834337552,Rental unit in Praha 1 · ★4.89 · 1 bedroom · 2 beds · 1 bath,44820103,Andreas,,Praha 1,50.08746,14.4368,Entire home/apt,2375,1,19,2023-12-03,4.25,17,360,19,
944269460130625151,Serviced apartment in Praha 2 · ★4.30 · 1 bedroom · 1 bed · 1 bath,92781139,Prague Days,,Praha 2,50.07907,14.43327,Entire home/apt,2585,1,10,2023-12-17,2.17,30,312,10,
944269640891125226,Rental unit in Praha 1 · ★4.86 · 1 bedroom · 2 beds · 1 bath,44820103,Andreas,,Praha 1,50.087461974951715,14.437677934882274,Entire home/apt,1699,1,13,2023-12-09,3.00,17,0,13,
944277648870390446,Rental unit in Praha 1 · ★4.76 · 1 bedroom · 2 beds · 1 bath,44820103,Andreas,,Praha 2,50.08532,14.4369,Entire home/apt,2156,1,25,2023-12-17,5.51,17,357,25,
944284589570195795,Rental unit in Praha 1 · ★4.79 · 1 bedroom · 2 beds · 1 bath,44820103,Andreas,,Praha 1,50.08738,14.43697,Entire home/apt,2039,1,28,2023-12-17,6.04,17,361,28,
944286917025885346,Rental unit in Praha 3 · ★5.0 · 1 bedroom · 2 beds · 1 bath,513805453,Ctulc,,Praha 3,50.08407932116395,14.448406305413078,Entire home/apt,1484,3,4,2023-10-02,0.83,4,357,4,
944291513189958706,Rental unit in Praha 1 · ★4.71 · 1 bedroom · 2 beds · 1 bath,44820103,Andreas,,Praha 1,50.085264245192796,14.43556934779798,Entire home/apt,1699,1,13,2023-11-19,2.87,17,0,13,
944302053275079524,Rental unit in Praha 1 · ★4.64 · 1 bedroom · 2 beds · 1 bath,44820103,Andreas,,Praha 1,50.08751021469182,14.43549645649647,Entire home/apt,2386,1,14,2023-12-11,3.16,17,360,14,
944308877568427305,Rental unit in Praha 1 · ★4.73 · 1 bedroom · 1 bed · 1 bath,44820103,Andreas,,Praha 1,50.08550344257841,14.435739329846742,Entire home/apt,1699,1,32,2023-12-10,6.96,17,0,32,
944317839067677539,Rental unit in Praha 1 · ★4.63 · 1 bedroom · 2 beds · 1 bath,44820103,Andreas,,Praha 1,50.087206863594865,14.435671862580016,Entire home/apt,3250,1,7,2023-12-17,1.62,17,0,7,
944597282484552031,Condo in Praha 4 · ★4.67 · 1 bedroom · 1 bed · 1 bath,501070642,Zaneta,,Praha 4,50.03677061885588,14.435848184040543,Entire home/apt,1800,2,18,2023-12-10,3.78,1,7,18,
944610605904954909,Rental unit in Praha 7 · 8 bedrooms · 8 beds · 1 bath,179754487,Marcel,,Praha 7,50.0981897,14.4340712,Entire home/apt,6532,1,0,,,44,0,0,
944625089009052397,Rental unit in Praha 2 · ★4.93 · 1 bedroom · 2 beds · 2 baths,526097230,Illya,,Praha 1,50.07639419063684,14.413947855237137,Entire home/apt,2307,2,27,2023-12-17,5.63,9,86,27,
944769245194085857,Rental unit in Praha 8 · 1 bedroom · 5 beds · 1 bath,52431987,Michal & Friends,,Praha 8,50.09086,14.44183,Entire home/apt,2501,1,1,2023-12-03,1,82,254,1,
944783027480208416,Rental unit in Praha 2 · 1 bedroom · 2 beds · 1 shared bath,199610462,Jessica,,Praha 2,50.077337,14.4217094,Private room,,2,1,2023-08-28,0.26,65,0,1,
944831506459529207,Rental unit in Praha 3 · ★5.0 · 1 bedroom · 1 bed · 1 bath,67457177,Klára,,Praha 10,50.07582231258099,14.470456735929655,Entire home/apt,,1,3,2023-10-29,0.73,1,0,3,
944870763708127995,Rental unit in Praha 6 · ★4.56 · 2 bedrooms · 2 beds · 1 bath,528240634,Islan,,Praha 6,50.11222,14.38989,Entire home/apt,1226,2,9,2023-09-10,2.08,1,343,9,
944892671364231480,Rental unit in Praha 2 · ★5.0 · 1 bedroom · 2 beds · 1 bath,526097230,Illya,,Praha 2,50.076045276788044,14.414973934918217,Entire home/apt,2295,2,5,2023-08-25,1.05,9,75,5,
944909853984553300,Rental unit in Praha 1 · ★4.04 · 1 bedroom · 1 bed · 1 bath,525693856,Lyvus,,Praha 1,50.09048,14.42147,Entire home/apt,1286,1,23,2023-12-05,4.86,7,0,23,
945015126855205607,Rental unit in Praha 1 · 1 bedroom · 2 beds · 1 bath,44820103,Andreas,,Praha 1,50.08742062183216,14.436358000111289,Entire home/apt,2438,1,2,2023-12-03,1.13,17,361,2,
945015610944519908,Rental unit in Praha 1 · ★4.92 · 2 bedrooms · 5 beds · 2 baths,477989876,Oleksandr,,Praha 1,50.08738,14.42838,Entire home/apt,5359,2,25,2023-12-19,5.81,3,122,25,
945023778642666426,Rental unit in Praha 1 · 1 bedroom · 2 beds · 1 bath,44820103,Andreas,,Praha 1,50.08739643841587,14.435947848796175,Entire home/apt,3879,1,1,2023-10-22,0.50,17,358,1,
945033633281345128,Rental unit in Praha 1 · ★4.73 · 1 bedroom · 2 beds · 1 bath,44820103,Andreas,,Praha 1,50.08539723272097,14.435386340154801,Entire home/apt,2438,1,15,2023-11-02,3.31,17,359,15,
945040440509131277,Rental unit in Praha 1 · ★5.0 · 1 bedroom · 2 beds · 1 bath,44820103,Andreas,,Praha 2,50.08523633385988,14.43634605650928,Entire home/apt,2936,1,4,2023-11-06,0.88,17,0,4,
945353846731380403,Rental unit in Praha 1 · ★4.92 · 2 bedrooms · 2 beds · 2 baths,39930262,Kateřina,,Praha 1,50.0840648,14.4187033,Entire home/apt,,2,13,2023-12-03,2.75,27,0,13,
945365352702700408,Rental unit in Praha 2 · ★4.57 · 2 bedrooms · 8 beds · 1 bath,311103101,Katerina,,Praha 2,50.07741335427091,14.433508594382483,Entire home/apt,2414,2,13,2023-11-03,2.95,11,0,13,
